Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.,,
,147,12/24/2015,0.85,75952633,64.55973805,0.85,75952633,13494,0,39422,1292,17.04,52792315740,3141625,872428171,26686.5625,5018,422,539.4988,8.569,4.57546E+19,0.0553
,148,12/25/2015,0.87,75979436.59,66.10210984,0.87,75979436.59,9521,0,39537,1042,16.82,53550792729,3141620,502552472,26803.59375,5080,371,539.1713,8.546,2.65941E+19,0.0315
,149,12/26/2015,0.85,76005996.75,64.60509724,0.85,76005996.75,10726,3,39678,1074,17.08,53675955367,3141622,587287522,26560.15625,5004,405,529.3583,8.456,3.12962E+19,0.0374
,150,12/27/2015,0.85,76032850.5,64.62792293,0.85,76032850.5,21867,0,39822,1575,16.96,66846252680,3236740,1308470039,26853.75,5018,468,545.346,8.589,8.66343E+19,0.0803
,151,12/28/2015,0.84,76059908.47,63.89032311,0.84,76059908.47,12368,1,40010,1239,16.65,53108130511,3141597,687001176,27057.96875,5081,439,545.0927,8.532,3.64005E+19,0.043
,152,12/29/2015,0.87,76086569.56,66.19531552,0.87,76086569.56,11358,2,40182,1200,17.18,53729001893,3141598,621538951,26661.09375,4981,463,542.2221,8.605,3.31892E+19,0.0397
,153,12/30/2015,0.9,76113305.81,68.50197523,0.9,76113305.81,21767,2,40333,1564,17.03,56716784472,3160925,1353161589,26736.25,5028,420,534.5552,8.478,7.61323E+19,0.0851
,154,12/31/2015,0.93,76140217.84,70.81040259,0.93,76140217.84,10301,0,40566,1057,16.97,57661175081,3141595,452065747,26912.03125,5040,449,542.7166,8.543,2.50673E+19,0.0286
,155,1/1/2016,0.93,76166284.41,70.8346445,0.93,76166284.41,8233,0,40701,885,17.43,54747565393,3141603,292262422,26066.5625,4885,434,526.2007,8.547,1.56509E+19,0.019
,156,1/2/2016,0.93,76193668.31,70.86011153,0.93,76193668.31,9164,0,40850,954,16.74,53323453178,3141599,368139389,27383.90625,5095,505,528.0765,8.147,1.93598E+19,0.023
,157,1/3/2016,0.97,76221344.09,73.93470377,0.97,76221344.09,9258,0,41000,955,16.51,53342341402,3141597,369359246,27675.78125,5134,529,544.8281,8.312,1.94483E+19,0.0229
,158,1/4/2016,0.95,76248764.72,72.43632648,0.95,76248764.72,9474,0,41198,981,16.61,54038066808,3141599,402593450,27420.625,5096,516,541.3346,8.334,2.13104E+19,0.0251
,159,1/5/2016,0.95,76276603.94,72.46277374,0.95,76276603.94,16430,0,41381,1396,16.47,57078526509,3164299,1081639803,27839.21875,5126,583,548.8214,8.306,6.03564E+19,0.0667
,160,1/6/2016,0.96,76304229.41,73.25206023,0.96,76304229.41,17074,1,41647,1553,16.63,53724486418,3153939,1248021662,27625.46875,5090,575,552.2518,8.423,6.65339E+19,0.0778
,161,1/7/2016,0.95,76331251.59,72.51468901,0.95,76331251.59,22075,5,41869,1550,16.99,53273537581,3146103,1230019603,27022.1875,4981,558,526.3401,8.21,6.55065E+19,0.0785
,162,1/8/2016,0.99,76359248.31,75.59565583,0.99,76359248.31,10919,0,42078,1080,16.28,53800517545,3141612,484149867,27996.71875,5176,555,550.7067,8.302,2.60495E+19,0.0298
,163,1/9/2016,0.99,76386844.09,75.62297565,0.99,76386844.09,11793,7,42411,1209,16.59,53277018400,3141674,727791392,27595.78125,5099,553,551.6457,8.433,3.93005E+19,0.0454
,164,1/10/2016,0.99,76414132.06,75.64999074,0.99,76414132.06,10320,0,42678,1044,16.59,53104731714,3141631,491410995,27287.96875,5093,483,538.0286,8.337,2.63261E+19,0.0307
,165,1/11/2016,1.05,76441137.22,80.26319408,1.05,76441137.22,10893,0,43005,1058,16.51,53940328769,3141626,482297856,27005.15625,5107,389,561.5707,8.828,2.55136E+19,0.0301
,166,1/12/2016,1.23,76467038,94.05445674,1.23,76467038,10862,1,43351,1094,17.23,54526276152,3141755,471922007,25900.78125,4930,329,541.1136,8.89,2.56307E+19,0.0305
,167,1/13/2016,1.13,76493573.31,86.43773784,1.13,76493573.31,17665,1,43579,1423,16.93,58256098368,3174885,1023451156,26535.3125,5002,402,530.6222,8.484,6.03126E+19,0.0644
,168,1/14/2016,1.16,76520492.53,88.76377134,1.16,76520492.53,10653,3,43804,1062,16.66,55250356301,3141660,489948500,26919.21875,5090,387,553.7419,8.735,2.67762E+19,0.0306
,169,1/15/2016,1.22,76547289.88,93.38769365,1.22,76547289.88,9875,8,44209,1006,16.61,57562550443,3141784,409950494,26797.34375,5084,363,567.1537,8.996,2.31601E+19,0.0257
,170,1/16/2016,1.22,76573813,93.42005186,1.22,76573813,10664,0,44494,967,16.79,55150540726,3141697,418575124,26523.125,5046,344,574.0822,9.202,2.26503E+19,0.0264
,171,1/17/2016,1.31,76600412.84,100.3465408,1.31,76600412.84,9747,2,44771,887,16.76,53477721574,3141705,323467063,26599.84375,5036,379,568.3259,9.068,1.70397E+19,0.0204
,172,1/18/2016,1.47,76627033,112.6417385,1.47,76627033,12916,3,45167,1057,16.71,53945900879,3141706,591740638,26620.15625,5072,333,591.419,9.454,3.09188E+19,0.0371
,173,1/19/2016,1.37,76653125.81,105.0147824,1.37,76653125.81,13420,1,45486,1107,16.93,53767376718,3142004,678347830,26092.8125,4972,326,584.904,9.539,3.5577E+19,0.0434
,174,1/20/2016,1.53,76679668.31,117.3198925,1.53,76679668.31,10610,4,45937,959,16.72,55721616549,3141623,348032526,26542.5,5038,360,588.1518,9.414,1.90135E+19,0.022
,175,1/21/2016,1.54,76705587.53,118.1266048,1.54,76705587.53,10734,3,46362,944,16.97,60639283859,3141658,342268224,25919.21875,4963,295,584.1308,9.598,2.0296E+19,0.022
,176,1/22/2016,1.52,76731842.53,116.6324006,1.52,76731842.53,13848,4,46783,1027,16.81,56195249052,3146193,570242575,26255,5007,324,610.6596,9.897,3.11813E+19,0.0362
,177,1/23/2016,2.03,76757612.22,155.8179528,2.03,76757612.22,11025,4,47374,906,17.12,55504259187,3141776,322444465,25769.6875,4928,302,608.8656,10.059,1.74328E+19,0.0208
,178,1/24/2016,2.1,76784855.19,161.2481959,2.1,76784855.19,12798,5,48105,993,16.39,58951408559,3141605,423769859,27242.96875,5168,379,650.5701,10.133,2.37309E+19,0.0261
,179,1/25/2016,2.5,76810552.22,192.0263805,2.5,76810552.22,17121,2,48925,1335,17.31,56752420983,3141736,726749777,25697.03125,4881,345,624.8285,10.33,4.01912E+19,0.0474
,180,1/26/2016,2.3,76837541.44,176.7263453,2.3,76837541.44,16511,4,49844,1228,16.37,58955359850,3141650,673354229,26989.21875,5152,327,672.8732,10.611,3.78981E+19,0.0416
,181,1/27/2016,2.42,76863642.22,186.0100142,2.42,76863642.22,18747,1,50637,1566,16.96,58687046251,3141823,988064305,26100.78125,4983,317,663.7333,10.82,5.68601E+19,0.0631
,182,1/28/2016,2.55,76890206.91,196.0700276,2.55,76890206.91,16765,1049,51643,1424,16.96,56180261528,3141716,757796542,26564.6875,5059,334,652.1991,10.449,4.1356E+19,0.0477
,183,1/29/2016,2.41,76916367.38,185.3684454,2.41,76916367.38,16395,232,52611,1308,17.27,59508641167,3141700,662122614,26160.46875,4981,339,670.1196,10.883,3.74103E+19,0.0423
,184,1/30/2016,2.43,76942560.5,186.970422,2.43,76942560.5,14661,13,53598,1179,17.11,67198755701,3141702,547033880,26193.125,5017,296,668.8032,10.876,3.54293E+19,0.0347
,185,1/31/2016,2.2,76968242.38,169.3301332,2.2,76968242.38,14166,2,54494,1135,17.63,66544976813,3141694,528433090,25681.875,4872,352,646.7083,10.696,3.38838E+19,0.0345
,186,2/1/2016,2.17,76994673.63,167.0784418,2.17,76994673.63,14199,13,55186,1081,16.96,66170097350,3141687,467975052,26431.25,5015,360,679.1845,10.917,3.25392E+19,0.0297
,187,2/2/2016,2.45,77020542.06,188.7003281,2.45,77020542.06,14291,169,55768,1077,17.15,65763607541,3141681,463852720,25868.4375,4955,294,648.4793,10.674,2.94629E+19,0.0298
,188,2/3/2016,2.53,77047840.03,194.9310353,2.53,77047840.03,14274,24,56445,1060,16.36,64138762372,3141616,454011879,27297.96875,5199,347,696.9209,10.857,2.77292E+19,0.0278
,189,2/4/2016,2.57,77074402.38,198.0812141,2.57,77074402.38,14371,8,57050,1087,16.8,73409019027,3141737,490608958,26562.34375,5062,335,694.2255,11.114,3.27175E+19,0.0308
,190,2/5/2016,2.57,77100960.97,198.1494697,2.57,77100960.97,15249,12,57863,1117,16.84,68267066894,3141759,532003821,26558.59375,5046,355,698.6372,11.176,3.89744E+19,0.0336
,191,2/6/2016,2.53,77127306.75,195.1320861,2.53,77127306.75,31418,9,58402,1678,17.05,1.31917E+11,3148709,1516518359,26345.78125,4987,377,674.6478,10.867,2.40783E+20,0.0965
,192,2/7/2016,3,77153991.44,231.4619743,3,77153991.44,14264,21,58925,1026,16.69,81674346130,3141675,456085675,26684.6875,5087,334,693.3343,11.05,5.31207E+19,0.0285
,193,2/8/2016,3.16,77180646.44,243.8908427,3.16,77180646.44,14719,32,59593,1034,16.75,80464718771,3141641,449250211,26655,5071,344,723.2448,11.54,3.78124E+19,0.0282
,194,2/9/2016,3.76,77207117.53,290.2987619,3.76,77207117.53,15517,5,60346,1032,16.92,1.2451E+11,3141802,459451796,26471.09375,5055,319,699.4473,11.245,5.01669E+19,0.0289
,195,2/10/2016,4.35,77233278.78,335.9647627,4.35,77233278.78,17141,13,61635,1106,17.26,1.41417E+11,3141830,490191172,26161.25,4961,360,718.0474,11.659,5.88842E+19,0.0315
,196,2/11/2016,6.38,77259756.59,492.9172471,6.38,77259756.59,21440,51,63947,1280,17.02,66426480457,3141718,682060218,26477.8125,5019,366,747.5285,11.994,4.65235E+19,0.0433
,197,2/12/2016,5.27,77286258.63,407.298583,5.27,77286258.63,18109,10,65483,1171,16.99,62799761220,3141698,540874146,26502.03125,5033,357,720.7269,11.553,3.30655E+19,0.0342
,198,2/13/2016,5.22,77313140.19,403.5745918,5.22,77313140.19,19327,3,66901,1222,16.82,57729244744,3141725,634287258,26881.5625,5093,378,766.029,12.097,3.61186E+19,0.0396
,199,2/14/2016,5.2,77339469.25,402.1652401,5.2,77339469.25,16624,6,68010,1140,17.03,53479540613,3141778,514552660,26329.0625,4990,370,775.2691,12.497,2.7773E+19,0.0328
,200,2/15/2016,5.22,77365694.56,403.8489256,5.22,77365694.56,17159,23,68996,1127,17.2,56788416456,3141706,545779880,26225.3125,4975,358,794.6889,12.875,3.07253E+19,0.0349
,201,2/16/2016,4.25,77392140.34,328.9165965,4.25,77392140.34,17549,16,69956,1128,17.02,55814592783,3141729,589465103,26445.78125,5025,349,789.694,12.696,3.32945E+19,0.0373
,202,2/17/2016,3.86,77417812.38,298.8327558,3.86,77417812.38,19990,25,70919,1265,17.5,54601880947,3143592,724546098,25672.03125,4857,373,770.0884,12.722,4.10194E+19,0.0474
,203,2/18/2016,4.36,77444027.22,337.6559587,4.36,77444027.22,16969,8,71720,1109,17.1,54513971078,3141782,538282068,26214.84375,4999,327,750.9481,12.182,2.92699E+19,0.0343
,204,2/19/2016,4.45,77470682.69,344.744538,4.45,77470682.69,18412,4,73097,1157,16.91,54608221632,3141756,656406787,26655.46875,5033,395,794.8141,12.651,3.7036E+19,0.0415
,205,2/20/2016,4.37,77497243.47,338.662954,4.37,77497243.47,16714,0,73761,1046,16.83,53778238540,3141824,499477626,26560.78125,5051,345,800.292,12.814,2.67916E+19,0.0315
,206,2/21/2016,4.63,77523780.03,358.9351015,4.63,77523780.03,17119,3,75500,1051,16.81,54255151037,3141902,507918522,26536.5625,5055,338,808.8832,12.959,2.81407E+19,0.032
,207,2/22/2016,5.6,77550537.84,434.2830119,5.6,77550537.84,18190,24,76417,1090,16.68,59577980579,3142258,554402169,26757.8125,5103,330,844.5991,13.432,3.25491E+19,0.0346
,208,2/23/2016,5.7,77576707.84,442.1872347,5.7,77576707.84,18482,39,77363,1117,17,61016867321,3142409,1552859093,26170,4969,356,849.5091,13.784,9.41644E+19,0.0993
,209,2/24/2016,6.23,77603134.72,483.4675293,6.23,77603134.72,19540,34,78179,1109,16.89,58177356219,3143956,893246284,26426.875,5029,340,846.5788,13.623,5.20321E+19,0.0563
,210,2/25/2016,5.93,77629958.47,460.3456537,5.93,77629958.47,19503,33,79187,1114,16.51,57464169480,3141897,568292172,26823.75,5128,320,855.9038,13.574,3.16128E+19,0.0353
,211,2/26/2016,6.03,77656612.53,468.2693736,6.03,77656612.53,21068,38,80568,1289,16.76,54600904591,3143521,961624302,26654.0625,5055,366,881.5024,14.049,5.08616E+19,0.0605
,212,2/27/2016,6.31,77682812.38,490.1785461,6.31,77682812.38,18981,11,81372,1102,16.95,54108259575,3141967,532969743,26199.84375,4992,327,896.6538,14.565,2.83747E+19,0.034
,213,2/28/2016,6.5,77709234.41,505.1100236,6.5,77709234.41,19063,9,82742,1091,16.8,54072562583,3141769,524028419,26422.03125,5029,341,915.9603,14.737,2.93587E+19,0.0332
,214,2/29/2016,6.35,77734463.94,493.613846,6.35,77734463.94,20358,45,84582,1175,17.47,58416492222,3141964,583141365,25229.53125,4820,305,885.9939,14.937,3.29442E+19,0.0385
,215,3/1/2016,7.59,77760945.03,590.2055728,7.59,77760945.03,21778,40,86447,1157,16.58,59690933816,3142423,588897890,26481.09375,5052,331,900.4969,14.453,3.39508E+19,0.0371
,216,3/2/2016,8.7,77787589.25,676.7520265,8.7,77787589.25,23562,46,88628,1199,16.58,67322497890,3142665,610077143,26644.21875,5086,327,939.1247,14.99,3.90788E+19,0.0382
,217,3/3/2016,9.35,77813700.5,727.5580997,9.35,77813700.5,24837,28,90921,1248,16.71,56545945782,3242101,664818999,26111.25,5014,288,957.2282,15.599,3.53327E+19,0.0411
,218,3/4/2016,9.96,77839585.81,775.2822747,9.96,77839585.81,24287,141,93327,1249,16.87,53626100171,4695527,684182604,25885.3125,4994,266,982.6566,16.141,3.39632E+19,0.0292
,219,3/5/2016,11,77866168,856.527848,11,77866168,27115,8,96435,1314,16.32,47489912177,4709277,823063642,26582.1875,5138,266,1030.3311,16.473,3.38982E+19,0.034
,220,3/6/2016,10.98,77891567.69,855.2494132,10.98,77891567.69,27661,27,99307,1366,17.17,47260765636,4438141,839897699,25399.6875,4907,258,1036.7243,17.342,3.76921E+19,0.0385
,221,3/7/2016,9.5,77917553.16,740.216755,9.5,77917553.16,23271,24,101184,1218,16.8,50440843854,3875339,665621532,25985.46875,5026,247,1047.5369,17.164,3.03773E+19,0.0353
,222,3/8/2016,9.88,77943376.28,770.0805577,9.88,77943376.28,24104,63,103555,1242,16.76,53596473626,4711522,724565328,25823.125,5017,220,1060.2446,17.492,3.33475E+19,0.0307
,223,3/9/2016,11.55,77969119.56,900.5433309,11.55,77969119.56,24557,44,105944,1279,16.81,38089619702,4712467,722145124,25743.28125,4989,237,1080.6917,17.867,2.60642E+19,0.0307
,224,3/10/2016,11.11,77995747.06,866.5327499,11.11,77995747.06,24814,38,108347,1222,16.18,30204433047,4712870,688871222,26627.5,5196,200,1124.5588,18.006,2.03467E+19,0.0281
,225,3/11/2016,11.25,78022049.56,877.7480576,11.25,78022049.56,23124,66,109835,1211,16.68,29035652694,4712904,646851762,26302.5,5065,264,1152.2742,18.682,1.92479E+19,0.0271
,226,3/12/2016,13.25,78048419.72,1034.141561,13.25,78048419.72,27887,54,111755,1385,16.75,29197411911,4712924,802737599,26370.15625,5023,321,1215.6928,19.655,2.42939E+19,0.0339
,227,3/13/2016,15,78075670.19,1171.135053,15,78075670.19,28127,27,113690,1392,16.08,30820960382,4712904,838358312,27250.46875,5186,351,1291.2983,20.15,2.56417E+19,0.0343
,228,3/14/2016,12.5,78102078.16,976.275977,12.5,78102078.16,28528,40,115840,1501,16.53,28509995013,4712957,956222024,26407.96875,5108,259,1246.4302,20.066,2.77887E+19,0.0397
,229,3/15/2016,13.09,78133301.75,1022.76492,13.09,78133301.75,29273,31,117680,1318,14.09,26342144976,4713075,903071543,31223.59375,5979,391,1295.5505,17.572,2.4013E+19,0.032
,230,3/16/2016,12.92,78164791.91,1009.889111,12.92,78164791.91,27596,26,119290,1316,14.01,25523949148,4713327,892420435,31490.15625,6025,401,1322.2236,17.778,2.38728E+19,0.0314
,231,3/17/2016,11.14,78196816.44,871.1125351,11.14,78196816.44,33531,32,120974,1421,13.82,27708932990,4714210,1028386837,32024.53125,6082,477,1369.4014,18.039,3.16681E+19,0.0359
,232,3/18/2016,10.75,78228103.63,840.952114,10.75,78228103.63,31821,31,122851,1403,14.08,26302902480,4713155,944417594,31287.1875,5962,434,1354.7364,18.3,2.74327E+19,0.0336
,233,3/19/2016,10.55,78260182.06,825.6449208,10.55,78260182.06,34779,23,124108,1494,13.7,29326753003,4713287,1260165166,32078.4375,6082,494,1419.6017,18.652,4.42854E+19,0.044
,234,3/20/2016,10.06,78291777.22,787.6152788,10.06,78291777.22,32447,63,125636,1446,13.9,26655411712,4713325,1157109905,31595.15625,6027,425,1450.4615,19.423,3.57289E+19,0.0407
,235,3/21/2016,11.97,78323160.19,937.5282274,11.97,78323160.19,32511,324,127167,1498,14.01,26198708915,4713399,1109953099,31382.96875,5994,419,1430.1956,19.269,3.24624E+19,0.0393
,236,3/22/2016,10.96,78354872.06,858.7693978,10.96,78354872.06,32890,3072,128345,1514,13.85,23516912695,4713157,1121742299,31711.875,6071,404,1466.4437,19.568,2.61395E+19,0.0392
,237,3/23/2016,12.29,78386166.13,963.3659817,12.29,78386166.13,31786,906,129689,1529,14.04,24515668491,4713319,1225594298,31294.0625,5974,422,1389.2046,18.766,3.26583E+19,0.0435
,238,3/24/2016,11.13,78418237.22,872.7949802,11.13,78418237.22,36947,4911,130970,1862,13.71,24817035022,4714155,1626133605,32071.09375,6101,467,1505.2497,19.801,4.14098E+19,0.0565
,239,3/25/2016,10.69,78450127.06,838.6318583,10.69,78450127.06,36762,2164,132066,1621,13.78,28125320881,4713540,1312008358,31889.84375,6066,451,1574.3074,20.872,4.03549E+19,0.0459
,240,3/26/2016,11,78482062.38,863.3026861,11,78482062.38,36646,5508,133107,1538,13.72,25100050063,4722269,1332524164,31935.3125,6095,442,1620.192,21.414,3.50564E+19,0.0462
,241,3/27/2016,10.5,78513693.16,824.3937781,10.5,78513693.16,29974,510,134131,1261,13.85,23366025518,4713640,825632165,31630.78125,6046,409,1641.9153,21.977,1.92099E+19,0.029
,242,3/28/2016,11.58,78544999.72,909.5510967,11.58,78544999.72,33613,4227,135514,1568,14.05,23293862605,4713570,1184635969,31306.5625,5999,386,1608.6662,21.768,2.63821E+19,0.0419
,243,3/29/2016,11.73,78576437.53,921.7016122,11.73,78576437.53,33915,683,137297,1389,13.98,24748798767,4713614,979937403,31437.8125,6010,402,1670.8109,22.514,2.39128E+19,0.0346
,244,3/30/2016,11.88,78608138,933.8646794,11.88,78608138,36767,2753,139755,1572,13.86,29356903690,4713691,1322684855,31700.46875,6047,435,1712.2136,22.822,3.73775E+19,0.0464
,245,3/31/2016,11.41,78639526.91,897.277002,11.41,78639526.91,32259,571,141814,1405,13.95,23943731847,4713832,1083408441,31388.90625,6021,377,1769.0299,23.889,2.50217E+19,0.0382
,246,4/1/2016,11.63,78671411.59,914.9485168,11.63,78671411.59,33320,3250,142900,1493,13.75,23089731009,4713679,1086582845,31884.6875,6081,430,1789.7099,23.749,2.42374E+19,0.0379
,247,4/2/2016,11.61,78702492.84,913.7359419,11.61,78702492.84,29358,471,144015,1235,14.12,22939736669,4713890,790470279,31081.25,5936,408,1726.9503,23.52,1.80657E+19,0.0283
,248,4/3/2016,11.58,78734222.53,911.7422969,11.58,78734222.53,29588,514,144966,1245,13.91,22705288437,4713803,801995961,31729.6875,6035,458,1825.8351,24.296,1.79369E+19,0.0282
,249,4/4/2016,11.1,78766175.66,874.3045498,11.1,78766175.66,34907,3419,146172,1502,13.8,23071306359,4713616,1117941655,31953.125,6086,448,1909.2179,25.246,2.48694E+19,0.039
,250,4/5/2016,10.39,78797750.5,818.7086277,10.39,78797750.5,39173,6172,147380,1528,13.94,22855001812,4724565,1282980842,31574.84375,6033,415,1918.4151,25.706,2.86069E+19,0.045
,251,4/6/2016,10.79,78829013.16,850.565052,10.79,78829013.16,32078,1142,148499,1337,14.07,23774218158,4713800,946603089,31262.65625,6004,373,1894.4371,25.667,2.16791E+19,0.0334
,252,4/7/2016,10.08,78860180.5,794.9106194,10.08,78860180.5,31893,2154,149643,1404,14.16,22920002717,4713527,957476321,31167.34375,5953,403,1812.6601,24.64,2.14127E+19,0.0341
,253,4/8/2016,9.74,78892094.88,768.4090041,9.74,78892094.88,34010,4097,150453,1541,13.81,23663537901,4714016,1120960125,31914.375,6102,420,1973.1984,26.14,2.51675E+19,0.039
,254,4/9/2016,9.16,78923008.47,722.9347576,9.16,78923008.47,31923,1200,151383,1318,14.12,23374699345,4714039,882969880,30913.59375,5933,375,1959.8205,26.843,1.99981E+19,0.0316
,255,4/10/2016,8.8,78954790.19,694.8021537,8.8,78954790.19,32237,513,152608,1281,13.82,23678330657,4713934,843594204,31781.71875,6065,431,2036.3026,27.084,1.9447E+19,0.0295
,256,4/11/2016,8.72,78985756.75,688.7557989,8.72,78985756.75,30327,468,153660,1262,14.14,23659454582,4713823,809577184,30966.5625,5937,370,1971.8315,27.012,1.86565E+19,0.0289
,257,4/12/2016,7.54,79017139.56,595.7892323,7.54,79017139.56,34673,2264,154885,1451,13.91,23059716953,4713621,1025930028,31382.8125,6015,378,1930.8805,26.095,2.2906E+19,0.0362
,258,4/13/2016,8.02,79048625.66,633.9699778,8.02,79048625.66,36051,1573,156088,1477,13.95,25246911318,4718004,1248480822,31486.09375,6015,415,2027.4732,27.243,3.29671E+19,0.0439
,259,4/14/2016,8.48,79080026.75,670.5986268,8.48,79080026.75,34781,1247,157073,1406,13.91,25758426765,4718779,1121719747,31401.09375,6021,379,2040.3898,27.545,3.17286E+19,0.0394
,260,4/15/2016,8.22,79111760.19,650.2986687,8.22,79111760.19,34959,4724,157904,1412,13.86,22848354360,4717797,1056627642,31733.4375,6059,418,2122.0072,28.307,2.33789E+19,0.0369
,261,4/16/2016,8.48,79143291.44,671.1351114,8.48,79143291.44,30483,247,158682,1215,13.93,22969314896,4714147,756208802,31531.25,6019,416,2151.0281,28.881,1.72245E+19,0.0267
,262,4/17/2016,9.45,79174794.56,748.2018086,9.45,79174794.56,40203,214,159556,1917,13.91,23167419890,4721046,1201820598,31503.125,6015,412,2099.2955,28.221,3.02082E+19,0.0423
,263,4/18/2016,8.92,79206654.09,706.5233545,8.92,79206654.09,33513,1351,160474,1351,13.79,22692256964,4713144,907032725,31859.53125,6055,457,2225.2231,29.524,2.00992E+19,0.0318
,264,4/19/2016,8.77,79237980.66,694.9170904,8.77,79237980.66,32622,1097,161308,1317,14,22921917181,4714315,853996868,31326.5625,5969,430,2224.0597,30.029,1.91049E+19,0.0304
,265,4/20/2016,8.54,79269812.06,676.964195,8.54,79269812.06,32944,1092,162317,1359,13.88,23244541703,4714212,1076546004,31831.40625,6050,453,2269.7286,30.156,2.38484E+19,0.0378
,266,4/21/2016,8.16,79301185.97,647.0976775,8.16,79301185.97,37181,875,164290,1504,14,24583057704,4715412,1249597416,31373.90625,5990,417,2289.2977,30.872,3.03808E+19,0.0442
,267,4/22/2016,7.83,79332762.69,621.1755318,7.83,79332762.69,31678,239,165351,1291,13.94,23168317793,4714064,920182050,31576.71875,6031,415,2218.8202,29.74,2.05761E+19,0.0324
